time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548553115809000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43025722740,854x480-24,34544,0.994236,604,0,95988,103489,4101029,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.961,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553116009000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43021398420,1920x1080-22,2505535,0.97465,136,0,322,1365,85490774,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.994,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553116328000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43025902920,1280x720-20,347311,0.99233,235,0,6730,31824,5912463,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.779,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553116943000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43025182200,1280x720-20,538348,0.978733,398,0,69126,73594,3598502,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,13.901,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553118009000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43021578600,1920x1080-22,2390823,0.978721,136,0,322,1450,96110206,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.979,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553118049000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43025902920,1280x720-20,347311,0.99233,604,0,95988,108705,4101029,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.953,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553118317000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43026083100,854x480-22,35752,0.995518,282,0,6730,22058,9296951,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.784,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553118397000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43025362380,1280x720-20,519017,0.978576,412,0,69126,75716,4131274,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.447,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553120009000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43021758780,1920x1080-22,1930982,0.980745,136,0,322,1463,107638938,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.969,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553120046000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43026083100,854x480-22,35752,0.995518,768,0,95988,201141,4101029,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.945,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553120320000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43026263280,640x360-24,34354,0.995476,282,0,6730,21912,9296951,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.786,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553120393000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43025542560,1280x720-22,195170,0.994553,426,0,69126,74415,4218450,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.452,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553122009000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43021938960,1920x1080-22,1585490,0.980647,4,0,322,481,113651162,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.958,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553122046000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43026263280,640x360-24,34354,0.995476,768,0,95988,253088,4101029,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.94,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553122338000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43026443460,1280x720-20,1243535,0.982712,282,0,6730,72715,9296951,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.777,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553122443000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43025722740,854x480-24,34544,0.994236,424,0,69126,73628,4218450,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.404,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553124009000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43022119140,1280x720-24,71520,0.981684,192,0,322,1023,63788546,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.974,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553124055000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43026443460,1280x720-20,1243535,0.982712,644,0,95988,123504,4101029,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.935,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553124324000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43026623640,1280x720-22,363351,0.983678,216,0,6730,85331,3116159,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.783,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553124394000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43025902920,1280x720-20,347311,0.99233,424,0,69126,73395,4218450,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.455,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553126009000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43022299320,1280x720-24,106774,0.981268,192,0,322,1054,15089378,video_sent_2019-01-26T11_2019-01-27T11,7,260,cbs,timer,14.962,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553126045000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43026623640,1280x720-22,363351,0.983678,580,0,95988,109354,3525307,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.926,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553126321000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43026803820,1280x720-20,704285,0.983231,232,0,6730,22464,8546411,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.787,0.304,video_sent_2019-01-26T11_2019-01-27T11
